Date,CustomerType,ProductLine,UnitPrice,Payment,Rating
5/16/2024,Normal,Food & Beverages,39.9,Ewallet,8.3
5/16/2024,Member,Sports & Travel,16.49,Ewallet,8.2
5/16/2024,Member,Food & Beverages,60.3,Cash,8.5
5/16/2024,Member,Electronics,74.79,Credit card,6.9
5/16/2024,Normal,Health & Beauty,51.71,Cash,9.8
5/17/2024,Normal,Electronics,13.78,Credit card,8.4
5/17/2024,Normal,Food & Beverages,92.29,Credit card,7
5/17/2024,Normal,Health & Beauty,51.94,Ewallet,6.2
5/17/2024,Member,Health & Beauty,81.95,Ewallet,6.9
5/17/2024,Normal,Food & Beverages,57.74,Cash,7.9
5/17/2024,Member,Food & Beverages,30.41,Credit card,6.1
5/17/2024,Member,Health & Beauty,68.93,Ewallet,7.2
5/17/2024,Member,Food & Beverages,35.89,Cash,6.9
5/17/2024,Normal,Sports & Travel,75.2,Credit card,6.7
5/17/2024,Member,Health & Beauty,59.77,Cash,8.3
5/18/2024,Normal,Home & Lifestyle,71.86,Ewallet,6
5/18/2024,Normal,Home & Lifestyle,37,Credit card,7.4
5/18/2024,Normal,Food & Beverages,98.79,Ewallet,6.8
5/18/2024,Normal,Food & Beverages,73.47,Ewallet,7.5
5/18/2024,Normal,Fashion & Accs,60.74,Ewallet,6.7
5/18/2024,Normal,Fashion & Accs,60.74,Ewallet,9.4
5/18/2024,Normal,Food & Beverages,80.36,Cash,7.8
5/18/2024,Normal,Home & Lifestyle,16.16,Ewallet,9
5/18/2024,Normal,Health & Beauty,29.67,Credit card,7.3
5/19/2024,Normal,Home & Lifestyle,28.31,Cash,8.2
5/19/2024,Member,Fashion & Accs,60.74,Credit card,8.8
5/19/2024,Normal,Food & Beverages,26.43,Ewallet,8.3
5/19/2024,Member,Home & Lifestyle,97.94,Ewallet,8.6
5/19/2024,Member,Health & Beauty,47.67,Ewallet,6.8
5/19/2024,Normal,Health & Beauty,64.36,Ewallet,7.6
5/19/2024,Normal,Food & Beverages,94.13,Cash,6.9
5/19/2024,Normal,Sports & Travel,45.58,Ewallet,4.9
5/20/2024,Normal,Food & Beverages,48.61,Cash,7
5/20/2024,Normal,Health & Beauty,41.5,Credit card,8.9
5/20/2024,Member,Electronics,91.56,Ewallet,8.1
5/20/2024,Member,Food & Beverages,62.85,Ewallet,8.1
5/20/2024,Member,Food & Beverages,22.93,Ewallet,9.8
5/20/2024,Member,Food & Beverages,26.6,Ewallet,7.8
5/20/2024,Normal,Food & Beverages,94.47,Ewallet,6.7
5/21/2024,Normal,Food & Beverages,18.85,Ewallet,6.7
5/21/2024,Normal,Food & Beverages,53.72,Ewallet,7.8
5/21/2024,Normal,Health & Beauty,39.01,Cash,8.6
5/21/2024,Member,Home & Lifestyle,50.28,Credit card,7.6
5/21/2024,Normal,Fashion & Accs,60.74,Credit card,6
5/21/2024,Member,Sports & Travel,10.17,Credit card,7.4
5/21/2024,Normal,Fashion & Accs,60.74,Ewallet,7
5/21/2024,Normal,Home & Lifestyle,33.99,Credit card,5.3
5/21/2024,Member,Food & Beverages,66.52,Ewallet,7
5/21/2024,Member,Food & Beverages,22.17,Cash,7.3
5/21/2024,Normal,Food & Beverages,73.05,Cash,6.7
5/21/2024,Normal,Food & Beverages,74.66,Cash,8
5/22/2024,Normal,Sports & Travel,86.31,Cash,5.9
5/22/2024,Normal,Home & Lifestyle,90.65,Ewallet,8.3
5/22/2024,Member,Health & Beauty,15.87,Credit card,6.5
5/22/2024,Member,Fashion & Accs,60.74,Ewallet,7.2
5/22/2024,Normal,Home & Lifestyle,52.18,Cash,8
5/22/2024,Normal,Fashion & Accs,60.74,Credit card,7.5
5/22/2024,Normal,Health & Beauty,18.11,Cash,9.8
5/22/2024,Normal,Food & Beverages,98.7,Ewallet,7.2
5/22/2024,Normal,Food & Beverages,48.52,Credit card,9.1
5/22/2024,Normal,Food & Beverages,18.08,Ewallet,5.9
5/22/2024,Member,Health & Beauty,82.58,Cash,8.9
5/22/2024,Normal,Food & Beverages,78.31,Cash,7.2
5/22/2024,Normal,Food & Beverages,62.08,Cash,7.5
5/22/2024,Member,Food & Beverages,99.79,Ewallet,8.8
5/23/2024,Normal,Food & Beverages,17.04,Ewallet,7.7
5/23/2024,Member,Home & Lifestyle,93.69,Cash,7.9
5/23/2024,Member,Food & Beverages,43.27,Credit card,7.8
5/23/2024,Normal,Sports & Travel,90.28,Ewallet,6
5/23/2024,Member,Food & Beverages,17.63,Credit card,6.3
5/23/2024,Normal,Food & Beverages,98.97,Ewallet,8
5/23/2024,Member,Home & Lifestyle,35.79,Ewallet,7.5
5/23/2024,Normal,Food & Beverages,99.78,Ewallet,8.4
5/23/2024,Normal,Home & Lifestyle,40.3,Credit card,7.8
5/23/2024,Member,Fashion & Accs,60.74,Credit card,8.2
5/23/2024,Member,Home & Lifestyle,63.42,Cash,8.5
5/23/2024,Normal,Food & Beverages,18.22,Ewallet,8.6
5/23/2024,Normal,Food & Beverages,57.34,Cash,7.6
5/24/2024,Member,Sports & Travel,64.97,Ewallet,7.1
5/24/2024,Member,Food & Beverages,10.13,Credit card,7.3
5/24/2024,Normal,Sports & Travel,69.12,Cash,7
5/24/2024,Normal,Fashion & Accs,60.74,Ewallet,7
5/24/2024,Member,Food & Beverages,46.77,Ewallet,8.1
5/24/2024,Member,Health & Beauty,24.89,Cash,7.1
5/24/2024,Normal,Home & Lifestyle,28.32,Credit card,5.7
5/24/2024,Normal,Food & Beverages,94.26,Ewallet,7.7
5/24/2024,Normal,Fashion & Accs,60.74,Cash,5.3
5/24/2024,Member,Food & Beverages,55.04,Ewallet,7.1
5/24/2024,Member,Home & Lifestyle,40.73,Credit card,8.7
5/25/2024,Normal,Food & Beverages,54.27,Cash,8.5
5/25/2024,Member,Food & Beverages,45.79,Cash,8.1
5/25/2024,Member,Food & Beverages,77.56,Credit card,9.1
5/25/2024,Normal,Home & Lifestyle,46.22,Cash,6.9
5/25/2024,Normal,Home & Lifestyle,63.91,Ewallet,8.3
5/25/2024,Normal,Food & Beverages,53.21,Ewallet,7.6
5/25/2024,Normal,Health & Beauty,10.75,Credit card,8.3
5/25/2024,Member,Health & Beauty,96.58,Credit card,8.1
5/25/2024,Member,Food & Beverages,87.8,Credit card,8
5/25/2024,Normal,Food & Beverages,63.61,Cash,7.4
5/26/2024,Member,Food & Beverages,22.62,Cash,8.1
5/26/2024,Member,Food & Beverages,83.34,Ewallet,9.7
5/26/2024,Normal,Food & Beverages,20.87,Cash,7.6
5/26/2024,Member,Sports & Travel,22.24,Cash,5.7
5/26/2024,Normal,Health & Beauty,92.78,Credit card,6.5
5/26/2024,Normal,Health & Beauty,15.37,Ewallet,6.5
5/26/2024,Member,Health & Beauty,30.35,Cash,7.2
5/26/2024,Normal,Fashion & Accs,60.74,Ewallet,7.7
5/26/2024,Member,Food & Beverages,79.91,Ewallet,8.1
5/26/2024,Normal,Food & Beverages,91.61,Ewallet,8.2
5/26/2024,Normal,Food & Beverages,43.25,Ewallet,4.9
5/26/2024,Member,Food & Beverages,57.29,Cash,7.9
5/26/2024,Normal,Food & Beverages,56.56,Ewallet,6.9
5/26/2024,Normal,Sports & Travel,34.84,Ewallet,8.4
5/26/2024,Member,Food & Beverages,52.75,Cash,9
5/27/2024,Normal,Electronics,88.67,Ewallet,6.7
5/27/2024,Member,Sports & Travel,94.76,Ewallet,6
5/27/2024,Normal,Health & Beauty,66.14,Ewallet,5.4
5/27/2024,Normal,Food & Beverages,73.88,Ewallet,6.8
5/27/2024,Normal,Food & Beverages,33.98,Cash,8.5
5/27/2024,Normal,Sports & Travel,71.63,Ewallet,8.8
5/27/2024,Member,Health & Beauty,54.92,Cash,7.1
5/27/2024,Normal,Food & Beverages,39.43,Cash,8.7
5/27/2024,Normal,Food & Beverages,55.39,Cash,8.5
5/27/2024,Normal,Food & Beverages,16.31,Credit card,6.7
5/27/2024,Normal,Home & Lifestyle,70.11,Ewallet,7.9
5/27/2024,Normal,Home & Lifestyle,35.47,Cash,8.5
5/27/2024,Normal,Sports & Travel,20.18,Credit card,6.1
5/27/2024,Normal,Fashion & Accs,60.74,Credit card,7.3
5/27/2024,Normal,Food & Beverages,52.34,Credit card,5.8
5/27/2024,Member,Sports & Travel,13.69,Ewallet,8.7
5/28/2024,Normal,Health & Beauty,82.88,Cash,8.3
5/28/2024,Member,Food & Beverages,49.38,Cash,8.8
5/28/2024,Normal,Food & Beverages,29.15,Ewallet,9
5/28/2024,Normal,Home & Lifestyle,33.2,Credit card,9.3
5/28/2024,Normal,Food & Beverages,79.54,Ewallet,7.7
5/28/2024,Member,Home & Lifestyle,65.26,Cash,6.3
5/28/2024,Normal,Food & Beverages,32.32,Ewallet,6.6
5/28/2024,Member,Food & Beverages,71.68,Ewallet,7.2
5/28/2024,Normal,Health & Beauty,15.8,Cash,7
5/28/2024,Normal,Home & Lifestyle,13.59,Ewallet,7.7
5/28/2024,Normal,Sports & Travel,44.65,Ewallet,7
5/28/2024,Normal,Health & Beauty,64.27,Cash,6.3
5/28/2024,Normal,Health & Beauty,27.73,Ewallet,7.2
5/28/2024,Member,Fashion & Accs,60.74,Cash,9.4
5/29/2024,Normal,Health & Beauty,43.7,Ewallet,6.5
5/29/2024,Normal,Health & Beauty,10.69,Credit card,9.6
5/29/2024,Member,Home & Lifestyle,23.75,Ewallet,6.4
5/29/2024,Member,Health & Beauty,32.46,Credit card,8.3
5/29/2024,Normal,Food & Beverages,51.34,Ewallet,9.3
5/29/2024,Normal,Food & Beverages,58.26,Ewallet,6.6
5/29/2024,Member,Sports & Travel,60.08,Credit card,8.2
5/29/2024,Normal,Food & Beverages,38.6,Credit card,5.8
5/29/2024,Normal,Food & Beverages,49.79,Credit card,9.1
5/29/2024,Member,Home & Lifestyle,11.28,Ewallet,8.7
5/29/2024,Normal,Health & Beauty,10.08,Ewallet,9.8
5/29/2024,Normal,Home & Lifestyle,77.47,Credit card,7.6
5/29/2024,Normal,Health & Beauty,71.77,Cash,6.7
5/30/2024,Normal,Sports & Travel,24.74,Cash,8
5/30/2024,Normal,Sports & Travel,88.31,Ewallet,7
5/30/2024,Member,Food & Beverages,93.4,Credit card,5.6
5/30/2024,Normal,Food & Beverages,72.52,Credit card,8.3
5/30/2024,Member,Food & Beverages,67.45,Ewallet,9
5/30/2024,Normal,Health & Beauty,87.87,Credit card,7.7
5/30/2024,Normal,Food & Beverages,40.52,Cash,5.4
5/30/2024,Normal,Fashion & Accs,60.74,Cash,7.8
5/30/2024,Normal,Food & Beverages,67.77,Credit card,6.9
5/30/2024,Normal,Food & Beverages,23.34,Cash,6.9
5/30/2024,Normal,Health & Beauty,54.86,Ewallet,7.2
5/30/2024,Normal,Food & Beverages,42.82,Ewallet,9.8
5/31/2024,Normal,Home & Lifestyle,99.7,Ewallet,6.2
5/31/2024,Normal,Home & Lifestyle,28.53,Ewallet,9.1
5/31/2024,Normal,Food & Beverages,47.27,Cash,8.8
5/31/2024,Normal,Electronics,23.46,Credit card,9.8
5/31/2024,Member,Fashion & Accs,60.74,Credit card,8.1
5/31/2024,Normal,Food & Beverages,87.9,Ewallet,6.9
5/31/2024,Member,Health & Beauty,71.38,Cash,6.8
5/31/2024,Normal,Electronics,41.65,Ewallet,4.8
5/31/2024,Normal,Fashion & Accs,29.56,Cash,5.4
5/31/2024,Normal,Health & Beauty,61.29,Cash,9.2
5/31/2024,Normal,Food & Beverages,20.01,Ewallet,8.3
6/1/2024,Member,Health & Beauty,35.64,Credit card,7
6/1/2024,Normal,Health & Beauty,37,Cash,6.1
6/1/2024,Normal,Health & Beauty,22.8,Ewallet,5.8
6/1/2024,Member,Home & Lifestyle,58.36,Ewallet,8.3
6/1/2024,Normal,Food & Beverages,7.54,Ewallet,8.8
6/1/2024,Normal,Health & Beauty,21.81,Cash,5.3
6/1/2024,Member,Food & Beverages,5.56,Cash,6
6/1/2024,Normal,Health & Beauty,20.12,Cash,6.1
6/1/2024,Normal,Food & Beverages,6.26,Cash,6.9
6/1/2024,Normal,Food & Beverages,2.96,Ewallet,8.4
6/1/2024,Member,Food & Beverages,7.31,Ewallet,8
6/1/2024,Member,Food & Beverages,7.01,Credit card,7.7
6/1/2024,Normal,Home & Lifestyle,59.92,Ewallet,9.7
6/1/2024,Normal,Food & Beverages,6.99,Ewallet,8.3
6/1/2024,Normal,Health & Beauty,35.78,Ewallet,7.1
6/1/2024,Normal,Home & Lifestyle,65,Credit card,5.1
6/1/2024,Normal,Food & Beverages,6.25,Cash,6.5
6/1/2024,Normal,Food & Beverages,3.9,Cash,7.3
6/1/2024,Normal,Food & Beverages,4.96,Credit card,8.9
6/1/2024,Normal,Food & Beverages,6.63,Cash,7.3
6/1/2024,Normal,Food & Beverages,5.71,Ewallet,6.2
6/1/2024,Member,Health & Beauty,36.28,Cash,7.2
6/1/2024,Normal,Food & Beverages,6.42,Cash,8.6
6/1/2024,Normal,Sports & Travel,70.97,Ewallet,6.8
6/1/2024,Normal,Food & Beverages,5.57,Ewallet,8.5
6/2/2024,Member,Home & Lifestyle,72.78,Credit card,7.5
6/2/2024,Normal,Sports & Travel,50.67,Credit card,5.8
6/2/2024,Member,Food & Beverages,3.43,Cash,6.1
6/2/2024,Normal,Health & Beauty,17.29,Cash,9.1
6/2/2024,Member,Health & Beauty,32.2,Ewallet,9.3
6/2/2024,Normal,Home & Lifestyle,64.24,Ewallet,6.1
6/2/2024,Normal,Electronics,81.49,Ewallet,6.1
6/2/2024,Normal,Food & Beverages,6.6,Credit card,8.6
6/2/2024,Normal,Food & Beverages,5.68,Ewallet,8.6
6/2/2024,Normal,Home & Lifestyle,49.05,Credit card,5.1
6/2/2024,Normal,Food & Beverages,3.87,Ewallet,5.5
6/2/2024,Member,Food & Beverages,3.85,Cash,8.7
6/2/2024,Member,Health & Beauty,36.81,Credit card,9.8
6/2/2024,Member,Sports & Travel,56.8,Ewallet,7.4
6/2/2024,Normal,Health & Beauty,37.64,Credit card,7.3
6/2/2024,Member,Food & Beverages,5.26,Cash,7.2
6/2/2024,Normal,Home & Lifestyle,54.57,Credit card,5
6/2/2024,Normal,Food & Beverages,2.47,Ewallet,7.1
6/2/2024,Normal,Food & Beverages,4.59,Ewallet,7.4
6/2/2024,Normal,Health & Beauty,31.16,Cash,7.7
6/2/2024,Member,Health & Beauty,25.9,Credit card,8.2
6/2/2024,Member,Health & Beauty,26.84,Ewallet,6
6/2/2024,Normal,Home & Lifestyle,68.05,Ewallet,8.1
6/3/2024,Normal,Home & Lifestyle,59.45,Ewallet,8.3
6/3/2024,Normal,Fashion & Accs,12.5,Ewallet,7.3
6/3/2024,Member,Food & Beverages,5.78,Ewallet,7.3
6/3/2024,Normal,Food & Beverages,5.19,Cash,9.8
6/3/2024,Normal,Health & Beauty,21.16,Credit card,6
6/3/2024,Member,Food & Beverages,4.06,Cash,7.5
6/3/2024,Normal,Health & Beauty,23.59,Credit card,7.8
6/3/2024,Normal,Food & Beverages,4.83,Ewallet,7
6/3/2024,Normal,Food & Beverages,4.69,Credit card,8.1
6/3/2024,Normal,Home & Lifestyle,54.42,Cash,5.6
6/3/2024,Member,Health & Beauty,33.36,Cash,8.7
6/3/2024,Normal,Home & Lifestyle,63.59,Cash,7.2
6/3/2024,Member,Food & Beverages,4.02,Credit card,6.7
6/3/2024,Member,Food & Beverages,5.44,Ewallet,8.3
6/3/2024,Normal,Food & Beverages,6.56,Ewallet,9
6/3/2024,Normal,Home & Lifestyle,59.28,Cash,8.9
6/3/2024,Normal,Food & Beverages,6.6,Cash,9.5
6/3/2024,Normal,Food & Beverages,7.66,Cash,7.3
6/3/2024,Normal,Electronics,89.86,Ewallet,8.7
6/3/2024,Member,Food & Beverages,3.04,Credit card,7.7
6/3/2024,Normal,Food & Beverages,4.22,Ewallet,8.4
6/3/2024,Normal,Food & Beverages,5.61,Credit card,6
6/4/2024,Normal,Health & Beauty,33.17,Ewallet,8.1
6/4/2024,Member,Home & Lifestyle,68.5,Cash,7.1
6/4/2024,Member,Health & Beauty,36.4,Credit card,7.8
6/4/2024,Normal,Health & Beauty,37.7,Ewallet,6.9
6/4/2024,Normal,Electronics,95.88,Cash,6.8
6/4/2024,Normal,Sports & Travel,71.08,Ewallet,7.7
6/4/2024,Normal,Food & Beverages,7.77,Ewallet,9.1
6/4/2024,Member,Food & Beverages,5.01,Credit card,8.5
6/4/2024,Normal,Food & Beverages,2.66,Cash,8.3
6/4/2024,Normal,Fashion & Accs,15.59,Cash,5.2
6/4/2024,Member,Health & Beauty,17.77,Credit card,7.5
6/4/2024,Normal,Home & Lifestyle,70.55,Ewallet,5.6
6/4/2024,Normal,Food & Beverages,7.8,Cash,8.7
6/4/2024,Member,Food & Beverages,5.2,Ewallet,8.5
6/4/2024,Member,Food & Beverages,5.9,Ewallet,9.2
6/4/2024,Member,Fashion & Accs,9.95,Cash,8.8
6/4/2024,Normal,Food & Beverages,6.87,Credit card,7.7
6/4/2024,Normal,Food & Beverages,3.05,Ewallet,7.4
6/4/2024,Normal,Sports & Travel,66.99,Cash,8.9
6/4/2024,Normal,Food & Beverages,7.34,Credit card,8.8
6/4/2024,Normal,Health & Beauty,23.87,Cash,5.3
6/5/2024,Member,Food & Beverages,6.39,Cash,8.2
6/5/2024,Normal,Health & Beauty,34.48,Ewallet,4.5
6/5/2024,Normal,Electronics,88.12,Ewallet,6.8
6/5/2024,Member,Home & Lifestyle,62.53,Cash,6.7
6/5/2024,Normal,Home & Lifestyle,62.89,Ewallet,4.9
6/5/2024,Member,Fashion & Accs,19,Cash,9.1
6/5/2024,Member,Food & Beverages,7.46,Cash,8.9
6/5/2024,Normal,Sports & Travel,47.83,Ewallet,8
6/5/2024,Member,Health & Beauty,18.15,Ewallet,6
6/5/2024,Normal,Food & Beverages,4.48,Cash,8.1
6/5/2024,Member,Home & Lifestyle,64.48,Credit card,6.4
6/5/2024,Normal,Food & Beverages,5.51,Ewallet,8.2
6/5/2024,Member,Food & Beverages,5.27,Cash,7.8
6/5/2024,Normal,Health & Beauty,20.53,Cash,7.9
6/5/2024,Normal,Health & Beauty,33.88,Cash,7.8
6/5/2024,Member,Food & Beverages,6.25,Cash,7.3
6/5/2024,Normal,Home & Lifestyle,70.36,Ewallet,7.8
6/5/2024,Member,Fashion & Accs,19.41,Credit card,8.3
6/5/2024,Normal,Home & Lifestyle,57.03,Cash,6.4
6/6/2024,Normal,Fashion & Accs,11.44,Ewallet,8.4
6/6/2024,Normal,Fashion & Accs,16.89,Ewallet,5.4
6/6/2024,Normal,Food & Beverages,6.91,Cash,6
6/6/2024,Normal,Fashion & Accs,11.36,Credit card,6.6
6/6/2024,Normal,Home & Lifestyle,66.12,Ewallet,8
6/6/2024,Normal,Food & Beverages,2.46,Credit card,7.7
6/6/2024,Normal,Food & Beverages,3.77,Credit card,7.7
6/6/2024,Normal,Food & Beverages,4.24,Credit card,8.4
6/6/2024,Normal,Home & Lifestyle,74.29,Credit card,5.5
6/6/2024,Normal,Fashion & Accs,11.99,Cash,9.8
6/6/2024,Member,Food & Beverages,3.92,Ewallet,7.7
6/6/2024,Normal,Fashion & Accs,8.56,Ewallet,6.7
6/6/2024,Normal,Home & Lifestyle,67.76,Ewallet,8
6/6/2024,Member,Food & Beverages,4.28,Ewallet,6.8
6/6/2024,Normal,Food & Beverages,6.59,Cash,7.5
6/7/2024,Normal,Food & Beverages,4.07,Cash,5.6
6/7/2024,Normal,Food & Beverages,6.43,Credit card,7.6
6/7/2024,Normal,Food & Beverages,4.4,Cash,7.3
6/7/2024,Normal,Home & Lifestyle,61.34,Cash,8.3
6/7/2024,Normal,Fashion & Accs,13.33,Ewallet,7
6/7/2024,Normal,Food & Beverages,6.2,Ewallet,7.5
6/7/2024,Normal,Sports & Travel,53.13,Credit card,7
6/7/2024,Normal,Food & Beverages,7.28,Credit card,7.4
6/7/2024,Member,Food & Beverages,4.74,Ewallet,8
6/7/2024,Member,Food & Beverages,6.57,Cash,7.3
6/7/2024,Normal,Food & Beverages,4.54,Ewallet,5.4
6/7/2024,Member,Health & Beauty,30.61,Ewallet,6.9
6/7/2024,Member,Food & Beverages,6.35,Cash,6.2
6/7/2024,Normal,Home & Lifestyle,63,Cash,6.9
6/8/2024,Member,Home & Lifestyle,56.67,Ewallet,7.3
6/8/2024,Normal,Health & Beauty,23.25,Cash,5.1
6/8/2024,Member,Sports & Travel,69.24,Cash,8.8
6/8/2024,Member,Sports & Travel,49.08,Cash,6.5
6/8/2024,Normal,Food & Beverages,7.4,Ewallet,7.8
6/8/2024,Normal,Sports & Travel,59.01,Ewallet,5.6
6/8/2024,Member,Health & Beauty,28.07,Cash,7.1
6/8/2024,Normal,Food & Beverages,5.39,Cash,7.8
6/8/2024,Normal,Food & Beverages,7.3,Cash,8.2
6/8/2024,Normal,Food & Beverages,6.98,Ewallet,7.3
6/8/2024,Normal,Sports & Travel,71.83,Ewallet,6.3
6/8/2024,Member,Health & Beauty,18.51,Cash,7.7
6/8/2024,Normal,Fashion & Accs,17.91,Credit card,8.9
6/9/2024,Normal,Health & Beauty,24.29,Credit card,7.5
6/9/2024,Normal,Health & Beauty,33.52,Ewallet,7.4
6/9/2024,Member,Food & Beverages,2.89,Ewallet,9.6
6/9/2024,Normal,Food & Beverages,7.62,Ewallet,7
6/9/2024,Normal,Sports & Travel,58.84,Credit card,6.9
6/9/2024,Member,Food & Beverages,3.17,Ewallet,9.2
6/9/2024,Member,Food & Beverages,4.24,Cash,8.5
6/9/2024,Normal,Home & Lifestyle,52.56,Cash,6.9
6/9/2024,Normal,Sports & Travel,56.97,Ewallet,6.1
6/9/2024,Normal,Health & Beauty,34.56,Cash,7.5
6/9/2024,Normal,Electronics,96.62,Ewallet,7.4
6/9/2024,Normal,Fashion & Accs,11.68,Cash,7.5
6/10/2024,Member,Food & Beverages,4.89,Ewallet,6.2
6/10/2024,Member,Sports & Travel,65.41,Cash,7.4
6/10/2024,Normal,Food & Beverages,6,Cash,8.3
6/10/2024,Normal,Food & Beverages,6.53,Cash,8.8
6/10/2024,Member,Health & Beauty,27.05,Cash,6.3
6/10/2024,Member,Home & Lifestyle,56.14,Ewallet,7.2
6/10/2024,Normal,Food & Beverages,4.3,Ewallet,7.3
6/10/2024,Member,Health & Beauty,30.9,Credit card,7.1
6/10/2024,Member,Home & Lifestyle,67.67,Cash,7.4
6/10/2024,Normal,Home & Lifestyle,70.94,Cash,5.5
6/11/2024,Member,Food & Beverages,4.07,Ewallet,6.6
6/11/2024,Normal,Health & Beauty,25.25,Cash,9.2
6/11/2024,Normal,Food & Beverages,5.57,Ewallet,7.2
6/11/2024,Normal,Health & Beauty,25.6,Ewallet,6.5
6/11/2024,Member,Food & Beverages,3.35,Cash,7.4
6/11/2024,Normal,Fashion & Accs,15.68,Credit card,6.7
6/11/2024,Normal,Food & Beverages,3.6,Cash,6.8
6/11/2024,Normal,Fashion & Accs,10.2,Ewallet,5.6
6/11/2024,Normal,Health & Beauty,23.09,Cash,8.4
6/12/2024,Member,Health & Beauty,23.06,Ewallet,8.1
6/12/2024,Member,Fashion & Accs,17.57,Credit card,6.4
6/12/2024,Member,Food & Beverages,4.69,Cash,8.9
6/12/2024,Normal,Fashion & Accs,9.97,Ewallet,7.2
6/12/2024,Normal,Food & Beverages,4.75,Cash,7.7
6/12/2024,Member,Sports & Travel,74.12,Ewallet,8.9
6/12/2024,Member,Food & Beverages,3.81,Ewallet,5.4
6/12/2024,Normal,Home & Lifestyle,70.37,Cash,8
6/13/2024,Normal,Electronics,75.96,Ewallet,6.7
6/13/2024,Normal,Food & Beverages,5.37,Cash,6.1
6/13/2024,Member,Fashion & Accs,13.26,Ewallet,5.7
6/13/2024,Normal,Food & Beverages,4.72,Cash,8.7
6/13/2024,Member,Fashion & Accs,7.75,Ewallet,7.2
6/13/2024,Normal,Sports & Travel,59.6,Credit card,8.4
6/13/2024,Member,Fashion & Accs,10.28,Cash,8.3
6/13/2024,Member,Fashion & Accs,16.61,Cash,8.7
6/13/2024,Member,Sports & Travel,44.24,Cash,7.8
6/13/2024,Member,Fashion & Accs,13.96,Cash,6
6/14/2024,Member,Fashion & Accs,6.58,Ewallet,7.1
6/14/2024,Member,Health & Beauty,33.45,Cash,8.7
6/14/2024,Normal,Sports & Travel,49.6,Cash,6.1
6/14/2024,Normal,Home & Lifestyle,66.63,Cash,7
6/14/2024,Normal,Food & Beverages,4.37,Cash,9.3
6/14/2024,Member,Food & Beverages,4.39,Cash,8.9
6/14/2024,Member,Home & Lifestyle,56.22,Cash,8.6
6/14/2024,Member,Health & Beauty,20.49,Cash,8.9
6/14/2024,Normal,Food & Beverages,5.41,Ewallet,8.4
6/14/2024,Normal,Food & Beverages,4.73,Ewallet,8.4
6/14/2024,Normal,Fashion & Accs,13.56,Ewallet,7.2
6/15/2024,Normal,Food & Beverages,7.55,Ewallet,9.3
6/15/2024,Normal,Food & Beverages,6.85,Cash,6.9
6/15/2024,Normal,Health & Beauty,26.68,Cash,6.4
6/15/2024,Member,Food & Beverages,6.08,Cash,9.8
6/15/2024,Normal,Food & Beverages,7.68,Cash,9.5
6/15/2024,Normal,Electronics,80.74,Credit card,6.8
6/15/2024,Normal,Sports & Travel,54.37,Ewallet,6.8
6/15/2024,Normal,Home & Lifestyle,47.71,Cash,8.1
6/15/2024,Normal,Food & Beverages,7.32,Cash,9
6/15/2024,Normal,Health & Beauty,31.6,Ewallet,6
6/15/2024,Normal,Home & Lifestyle,73.46,Ewallet,8.8
6/15/2024,Member,Food & Beverages,7.54,Ewallet,8.6
6/15/2024,Normal,Health & Beauty,38.29,Ewallet,7.3
6/15/2024,Normal,Home & Lifestyle,67.45,Credit card,6.7
6/15/2024,Member,Food & Beverages,5.81,Cash,9.1
6/15/2024,Member,Home & Lifestyle,56.69,Ewallet,7.6
6/15/2024,Member,Food & Beverages,5.03,Ewallet,7.5
6/15/2024,Normal,Food & Beverages,6.93,Ewallet,7.8
6/16/2024,Normal,Sports & Travel,67.2,Ewallet,7.2
6/16/2024,Normal,Food & Beverages,6.99,Cash,8
6/16/2024,Normal,Sports & Travel,45.1,Ewallet,6.2
6/16/2024,Member,Sports & Travel,46.14,Ewallet,7.9
6/16/2024,Normal,Electronics,88.25,Credit card,8.5
6/16/2024,Member,Food & Beverages,5.1,Ewallet,8.1
6/16/2024,Normal,Home & Lifestyle,56.23,Credit card,4.9
6/16/2024,Member,Health & Beauty,30.11,Cash,7.2
6/16/2024,Normal,Electronics,87.54,Ewallet,9.4
6/16/2024,Normal,Fashion & Accs,10.23,Credit card,7.9
6/16/2024,Normal,Electronics,80.78,Cash,6.8
6/16/2024,Normal,Home & Lifestyle,74.86,Ewallet,8
6/17/2024,Normal,Food & Beverages,7,Cash,6.2
6/17/2024,Normal,Electronics,90.57,Credit card,8.2
6/17/2024,Normal,Fashion & Accs,10,Credit card,8.5
6/17/2024,Member,Home & Lifestyle,61.15,Ewallet,8.5
6/17/2024,Member,Food & Beverages,4.56,Credit card,9.8
6/17/2024,Normal,Home & Lifestyle,67.29,Credit card,8
6/17/2024,Normal,Sports & Travel,61.98,Ewallet,7.5
6/17/2024,Normal,Home & Lifestyle,67.48,Cash,8.7
6/17/2024,Member,Food & Beverages,4,Credit card,7.6
6/17/2024,Member,Food & Beverages,6.05,Credit card,8.5
6/17/2024,Normal,Food & Beverages,7.1,Ewallet,7.1
6/18/2024,Normal,Food & Beverages,5.23,Credit card,8.1
6/18/2024,Normal,Home & Lifestyle,69.2,Ewallet,7.5
